content,rate,rate_label,time,user_name,subject_id,anime_title
感谢gbc让我知道原来近藤玲奈能用少女声线唱歌。,5,不过不失,2025-8-2 20:53,nitebaka,431767,girls band cry
大快朵颐一顿名为“哭泣少女乐队”的鲜活生命，向不顺心意的糟糕现实举起叛逆反旗，将永不服输的精神贯彻到底！GBC就是后MYGO时代中典型的少女乐队番代表，剧情更多的是负责提供话题讨论度，对其中现实议题最合适的处理方式就是轻描淡写地一笔带过，打擦边球浅尝辄止就好，不然详尽陈述下来会显得太过沉重，也难以把握，与题材和受众本身背道而驰，核心卖点永远是女女关系人设和舞台演出效果。虽然没有跳脱出“组乐队→闹矛盾→开live”这一套定式框架，但胜在叙事节奏很舒服，进展神速。伴随日常叙事的抒情bgm与舞台live感染力并重。拧巴又直率的小孩姐、飒爽又脆弱的MMK（简直不要太帅，请立刻停止散发你那该死的无处安放的魅力好吗，为了你，我要cos成你的模样！）、包容的486……面部表情和肢体动作丰富且栩栩如生，比我在现实中和人面对面交流还要更有活人气息。,7,推荐,2025-8-2 19:00,MISAKI鸣,431767,girls band cry
一首熙熙攘攘我们的城市是多少人的一辈子,8,力荐,2025-8-2 02:52,什么洛澧,431767,girls band cry
补标7.5，歌好听，人设好看，技术力强，故事性稍弱，已收藏专辑,8,力荐,2025-8-1 19:34,马孔多还在下雨,431767,girls band cry
呐喊吧,10,超神作,2025-7-31 15:50,夜夜德奈,431767,girls band cry
"比较不错的开头，引人注意的中期，平平淡淡的结束
无功无过吧，经典的情绪流这一块确实还行
结尾倒也还好，差强人意吧。
虽然小智，卢帕的塑造确实一般，校园霸凌这一块也只是带过去，什么商业乐队不商业的也只是以一种理想化的形式带过。
但追番过程很开心，从7给到8吧",8,力荐,2025-7-31 11:02,togex2,431767,girls band cry
史上最搖滾的動畫,9,神作,2025-7-30 21:13,波奇大,431767,girls band cry
以“我没有错”立意，故仁菜的行事风格始终如一是一件符合剧本逻辑的事情，她就是不该“成长”，可抛开她到底有没有错的价值判断不谈，贯彻自身的意志显而易见地依赖周围几无条件的包容——坚持“正确”的代价如此昂贵，这多少是对立意的反讽。许多矛盾的轻拿轻放也正是源于此困境——若将一切都毫无遮掩地摆到台面上，只会寸步难行。但我非常激赏仁菜表达的姿态——随心所欲地对包括自己在内的全部竖起小指，这真的太摇滚了不是吗？,7,推荐,2025-7-30 17:32,笙歌看水,431767,girls band cry
因为我本人也是搞乐队的，这个还真是我看过的观感最好的少女乐队番，具体原因可能还是”摇滚“的态度和音乐的质量吧，不说别的，gbc基本每首歌都能给我溜冰的感觉，其他少女乐队番真没有给我这么深刻的印象，给九分是个人私心，因为我是真的喜欢，也希望能出续集，因为结尾实在太草率了......,9,神作,2025-7-30 14:48,荒渡夜影,431767,girls band cry
4月看的剩7集鸽到现在补完了，看到的表情包一个个打卡的感觉真奇妙啊。东映的这个3D技术能做到这么精细实在打破我的认知了，对比隔壁片场真是全方位吊打，经费足就是好啊。雑踏、僕らの街，空の箱我加起来听了几百遍了，雨夜车站即兴演出，小孩姐唱空箱那个live演出真给我看的鸡皮疙瘩都起来了，太有情感爆发力了，gbc乐队成员都很有个性，志同道合，相互依靠救赎。有着前面剧情发展都很紧凑，就是后面收尾太潦草了，回归到了最传统的套路上去了，但我真挺喜欢花田想表达出来的东西：理想与现实的碰撞，校园霸凌、家庭矛盾，追梦的经济压力....就算它没把主题深化到最好，也没啥分支，部分角色的塑造也很单薄，nina幼稚叛逆喜欢大喊大叫，但她这份遵从内心想法不认输的精神是真的很摇滚吧，让我重新审视了一下自己的一些想法TOGENASHI TOGEARI确实在我心里留下爪痕了。,8,力荐,2025-7-30 01:54,青江风,431767,girls band cry
结尾说实话不是很满意，但是整体还是不错的,7,推荐,2025-7-29 22:17,片儿川,431767,girls band cry
看得心累,7,推荐,2025-7-29 19:22,白鳞小鱼,431767,girls band cry
东大妈技术的象征,7,推荐,2025-7-29 16:57,昼梨,431767,girls band cry
经费溢出,8,力荐,2025-7-29 15:24,HCZGDWLTZ,431767,girls band cry
"补2024.8.4
第一次看3d做的很不错，应该说是三渲二吗？然后就是歌：卧槽，冰！。",7,推荐,2025-7-29 01:40,PP,431767,girls band cry
这个3D太强了,8,力荐,2025-7-28 16:11,慕名而来,431767,girls band cry
"不是很喜欢小孩不太坦率的性格，结尾也有些仓促了...但是486酱真的好可爱www
三次元来说理名的状态还是有的，声线很抓耳（我觉得ed比op好听
我宣布这是今年看过观感最好的番",10,超神作,2025-7-28 12:31,安和と昴すばる,431767,girls band cry
第一次看3d类的少女乐队番，我一直以为少女乐队都是轻音/孤独摇滚那种2d的。前几天刷到mygo原来邦邦也是3d的。好了说回来，这部基调蛮轻松的，虽然都打趣说是少女中专乐队，剧情还是很套路的原生家庭不好，通过乐队鼓舞了自己。音乐挺好听的，片头曲0帧起手真的很洗脑，里面最喜欢mmk～,6,还行,2025-7-28 11:47,Natut,431767,girls band cry
2_,0,未评分,2025-7-27 00:34,yuki,431767,girls band cry
令人眼前一亮的作品，它优秀的演出分镜能让人无视掉其他缺陷，快出第二季吧，求求了,8,力荐,2025-7-26 19:02,yh呵呵,431767,girls band cry
作画王朝了,7,推荐,2025-7-26 17:07,obscurepoet,431767,girls band cry
很好的接棒了少女乐队的王朝延续,10,超神作,2025-7-26 10:52,爱与泪的摸鱼战士,431767,girls band cry
"即使贯彻自我意味着自己的刺总有一天会刺伤别人刺伤自己，那又如何？我仍然要沿着自己的道路走下去。
动画从始至终贯穿的“我没有错”,去做自己，不向这世俗间任何事物低头的反叛精神让人感动。很喜欢仁菜那种不服输，始终坚持自我的性格，她简直就是这部动画反叛精神的完美化身，也是无刺有刺之魂，动画的音画表现极其出色，几场live的表现更是惊艳，期待第二季的表现。",8,力荐,2025-7-26 01:11,万策尽,431767,girls band cry
好看，粉上刺团了,8,力荐,2025-7-25 17:32,阳,431767,girls band cry
花田最差的作品，没有之一，一群小屁孩不上学又哭又闹，真的闹麻了，唯一的价值就是给短视频提供段子。声优唱歌一般而且真的很丑好吗，我不懂为啥那么多人粉。,1,不忍直视,2025-7-25 13:24,看片快乐~,431767,girls band cry
前期趣味十足，3d制作行业顶尖，音乐洗脑（冰！），可惜中后期剧情乏力，太过理想化了，节奏太快跟不上小孩姐的脑回路，还整出了不登校乐队这个梗，成在人设败也在人设,7,推荐,2025-7-25 03:08,貓旋風コチ,431767,girls band cry
输在结尾,8,力荐,2025-7-25 02:56,虚晔,431767,girls band cry
后半段乏力，歌好听，去过现场小孩姐稳的,7,推荐,2025-7-25 02:08,梦二,431767,girls band cry
实际上光是3d的制作水平就值得一看了，不过作为乐队番来说又是比较挑受众和对电波的，对我来说瑕疵更多的是在结尾，给人一种欲言又止的感觉 ，反而可能让人搞不清剧本想表现的核心思想。看得出来后期手底下做3d的牛马已经被压榨走不少了（,8,力荐,2025-7-25 01:52,羽漓,431767,girls band cry
前十集能拿9分，但最后几集观感明显下降，出现了很多在前十集不会有的问题：ep12/13突然就不会刻画群像之间的关系了，最后几集nina之外的刺团就好像是一个模子多刻了几个人；叙事太仓促了，完全没有把nina和hina的故事塑造好；商业相关的内容刻画得过于儿戏。期待第二季。,8,力荐,2025-7-24 23:34,竹田千爱,431767,girls band cry
补标6.5,6,还行,2025-7-24 18:18,vesper,431767,girls band cry
看过演出最华丽的偶像番了，虽然是三渲二但是看着不输其他精美的作画，剧情也是平铺的很自然，没有那种恶心人的桥段，就是配音还是显得有点棒读,7,推荐,2025-7-24 10:08,aliezeros,431767,girls band cry
"很棒的3d技术，不仅是各种细致的小动作，而且人物表情很可爱，有种手办水贴的质感。还有丝袜，我很喜欢这种质感。
看完后补充：反叛的摇滚精神（？）没能作为骨架撑起故事利益，反而影响了少女形象的味道，感觉有点拘束于商业企划和不登校美少女了（）。而且在知道动画是帕鲁干的后感觉有点伤心",7,推荐,2025-7-24 00:37,潮汐月色,431767,girls band cry
你问我观感如何，我会推荐给其他人，你问我喜不喜欢，我不喜欢,7,推荐,2025-7-23 18:31,吃uuz的麻薯,431767,girls band cry
"2025.7.14——2025.7.23补番
3D制作确实给乐队动画注入了不一样的血液，流畅地环绕live真的很爽，感谢东映相关的制作人，给我们呈现出如此精美的画面。
追完之后感觉，前面十集的完成度远高于最后两集，可以看出花田后期控不住了。如果在第十一集live之后就结束了，将会是一部非常好的作品，而不是在荒谬的两集签约完又退社，最后的live还没有完整版。但无论如何，追番的体验是很愉快的，希望能有第二季。
但还是很感谢帕鲁们的辛勤付出，听说他们有很多都累到辞职了，希望他们前程似锦。",8,力荐,2025-7-23 15:55,飞文,431767,girls band cry
3d人物做的好啊，但是猫猫和路人的质感差点，原创剧情没完结就有点减分,7,推荐,2025-7-23 15:10,Efabs,431767,girls band cry
[8.3],8,力荐,2025-7-23 02:20,sawaing,431767,girls band cry
动画可爱,7,推荐,2025-7-22 21:52,iahaa,431767,girls band cry
如果再来个剧场版，或许评价会高不少,7,推荐,2025-7-22 16:37,磷灰石,431767,girls band cry
堪称顶级的追番体验，可以这么说，从2019年开始看番，我第一次在B站追完一部番，然而东映整个大活，在我心中的地位接近游戏人生，因为游戏人生是我在B站看的第一部番，入宅作是未来日记，总感觉有些悲惨呢,9,神作,2025-7-22 12:34,哈茈乜弥苦,431767,girls band cry
平稳落地吧只能说是,6,还行,2025-7-22 08:25,2333,431767,girls band cry
第一集太有劲了，当时把周围看动漫的全拎着观赏过第一集，因此单单第一集我就看了四五遍，，卢帕和海老冢智（不是你俩谁？）塑造太平面了，就像在高速公路飙车突然莫名其妙甩进车里的两个人。还有前期感觉非常压抑和严重的80以及家庭氛围，在后面一个不了了之，另一个不是就这？逗我玩呢？高开低走，重拿轻放，失望至极。有缺点但美术顶级，live除了空之箱和oped没有印象深刻的地方。个人不是特别喜欢。7.7分,7,推荐,2025-7-21 22:50,index,431767,girls band cry
"2025.7.15开始
今天结束",8,力荐,2025-7-21 00:29,日常小迷糊,431767,girls band cry
强大的3D技术力让人感到惊艳，剧情给人一种大开大合的爽文感，12、13话略显仓促。//溜gbc的歌蛮爽的,8,力荐,2025-7-20 22:58,正在祈祷的脑洞比熊,431767,girls band cry
找回了追番乐趣的一部，虽然最后有点遗憾，但还是很喜欢,9,神作,2025-7-20 17:47,zzzXwX,431767,girls band cry
这部的小动作处理的是真好，这里戳一下那里打一下，可爱到爆炸，然后一唱歌全部打回原形，做着摇滚的事情，然后歌声响起全是平庸的味道，和这五个人身后的故事联系不到一起，太可惜了,7,推荐,2025-7-20 17:14,十六夜咲夜,431767,girls band cry
live数很多质量也很高，看爽了。小孩姐性格可能不太讨喜，有些情感表达用力过猛，但瑕不掩瑜。小孩姐家里亲情的刻画还不错。有一点出戏的就是队伍里其他人初见对小孩姐无理由的好（真实社会真会有这么温暖吗）,7,推荐,2025-7-20 16:35,傲娇软糯腹黑萌二,431767,girls band cry
第10集还不错，OP好听。仁菜坚持对邦是真有勇气啊，基本是必输的局面啊，最后让队友和事务所一同承担错误，有什么意义。仁菜还是太倔强太理想化了，从头到尾没什么成长啊。最后结尾跟断章一样，结果呢？,6,还行,2025-7-19 22:09,西谷,431767,girls band cry
该说不说摇滚歌曲还是太一般了，即使有很好的演出也撑不起气氛，人物虽然都是神人但塑造的还不错，期待第二季吧,5,不过不失,2025-7-18 22:43,事変,431767,girls band cry
意义不明，小孩姐这三个字就能完全概况女主了。东映的3D技术力和小表情做的太强了,5,不过不失,2025-7-18 22:24,CXY,431767,girls band cry
太带感了，东映是真有钱,9,神作,2025-7-18 21:43,焰,431767,girls band cry
gbc在日常上真是让我感觉极好,7,推荐,2025-7-18 20:06,冷泉铭绪,431767,girls band cry
爽,9,神作,2025-7-18 11:06,asky,431767,girls band cry
感觉还是日本人制作的3D得劲啊，没有那种油腻师姐的味。剧情方面最后两集有点仓促，且反而变得稍显无趣，拉低评价了，前面那些还挺好的,8,力荐,2025-7-17 20:53,Revive,431767,girls band cry
还行吧，就是结尾真的太仓促了，最后一集演唱会才唱一首就全员冲过来说谢谢的可太少见了，期待第二季吧,8,力荐,2025-7-16 23:19,雨宫莲,431767,girls band cry
剧情过于老套生硬，一直搁那塑造小孩姐最后也没见有特别大的成长,6,还行,2025-7-16 21:50,可爱小彩羽,431767,girls band cry
"就这么没了？
歌也确实好听",5,不过不失,2025-7-16 21:06,未留叶,431767,girls band cry
这部番实在是太完美了！！！讲真，我想了半天愣是想不出这部番中的一个缺点，五个要点都表现得完美无瑕，同时也是因为这部番让我有了第一次发表日志的动力。想要说的点也全都在日志里了。,10,超神作,2025-7-16 03:35,子凉.,431767,girls band cry
食之无味，弃之可惜。不过确实高技术力,7,推荐,2025-7-16 01:04,月见团子,431767,girls band cry
"一路追过来的，每周五晚11点半开始在直播间找生肉看，看完生肉b站会有人传机翻再看，第二天早上陆续会有熟肉再看，周六晚上再看泛式的全切直播以及切片，基本每集我都要看五遍以上。追番过程中我基本把pv，访谈，官号发的视频以及23年就出过的歌都翻个遍。我与等番完结再一次看完的人感受自然是不同的，所以，对我们来说，即便是定义相同的东西，意义也一定是不同的。尽管GBC在国内的热度很高，我也不觉得自己能找到几个真正志同道合的理解者，但我会给 GBC 9分。
说回动画，我很欣赏nina，与其说我想成为nina不如说我想有一个nina这样的同伴，说到这我必须再借用一次XPJbox老师的话——书中的主角是读者在家阅读而一起去世界探险的伙伴，所以主角要个性鲜明。",9,神作,2025-7-15 18:33,Air Chika,431767,girls band cry
第一集太美好了，花田最古典的那款子,6,还行,2025-7-15 13:16,两仪命理,431767,girls band cry
贡献了世界名作之竖中指的小曲,10,超神作,2025-7-15 11:07,L4A1onE,431767,girls band cry
冰！,8,力荐,2025-7-15 03:47,arelitos,431767,girls band cry
上来的几首歌包括演出我都挺喜欢的，但是有一说一这个剧情是不是太刻板生硬了啊，有些过于轻浮在表面的爆发，给人一种很急躁的感觉。先给一个观望的评分吧,6,还行,2025-7-15 00:13,稻酱,431767,girls band cry
第一集的空之箱太神了，什么时候出momoka的完整版求求了,7,推荐,2025-7-15 00:04,泫翎若天,431767,girls band cry
真的很喜欢群像呀TvT 太好了,7,推荐,2025-7-14 17:13,江南初雪迟迟,431767,girls band cry
如果没有第二季这就是单纯的高开低走，最后两集还爆爆爆完全没考虑塑造其他成员，这是有刺无刺乐队不是仁菜和桃香的扣扣空间,7,推荐,2025-7-14 08:36,狂炫小鱼干,431767,girls band cry
真的非常活灵活现，是一部相当注重感官体验的动画，感谢！另外一点私心，难得有这么年轻和干净的声音，真心希望歌手能多维持几年。,8,力荐,2025-7-14 03:13,Lain Z,431767,girls band cry
现在有一个弱智宅男队友每天都很突兀的乱叫这op的第一句，让我连带这动画的评论也降低了,7,推荐,2025-7-13 15:00,外甥的外甥,431767,girls band cry
要是最后能保持前面的水平就好了,7,推荐,2025-7-13 11:22,断音,431767,girls band cry
不愧是小孩姐，一点就炸呀OvO,9,神作,2025-7-12 22:06,gmdq,431767,girls band cry
"剧情真是给花田包上饺子了，铺垫那么久的父亲一回来马上就开窍，结局没有选择商业，然后也没了下文
 
关于前几集摇滚的太刻意了，但gbc里大部分都是正常人，只有小孩姐个性是真小孩，貌似完结了也没看到有啥成长
无奈画面太无敌，演出和节奏也还凑合",7,推荐,2025-7-12 19:50,抹布洗,431767,girls band cry
制作优良，live和人物的小表情很抓我,9,神作,2025-7-12 17:19,时间嗖嗖嗖来了,431767,girls band cry
总体还是好看的，小槽点还是有一些比如抱着吉他在雨里跑还摔了看的人血压飙升，结尾稍显仓促但也是不错的少女乐队题材番。,7,推荐,2025-7-12 01:30,9029,431767,girls band cry
套着现实主义外壳的理想主义乐队番，涉及了校园霸凌、原生家庭和商业化等话题，演出出色，剧情还行，结尾仓促。//仁菜与家人和解的情节初看还是挺感动的，亲情果然是必杀技。不过仁菜塑造感觉用力过猛了，难以共鸣，倒是挺喜欢486的。,7,推荐,2025-7-11 17:45,YuChein,431767,girls band cry
起码高开了,6,还行,2025-7-11 16:21,是猫猫不是毛毛,431767,girls band cry
中专小妹闹麻了,5,不过不失,2025-7-11 05:01,树桩,431767,girls band cry
少女乐队都是神,10,超神作,2025-7-10 18:56,瓶子君304,431767,girls band cry
垃圾剧情，精神小妹爽片,4,较差,2025-7-10 13:45,姫野星奏,431767,girls band cry
制作水平挺好，但是还是乐队番的老几样，家庭矛盾、队内矛盾，最后逐一解决,6,还行,2025-7-9 18:51,Chtholly,431767,girls band cry
"不是很喜欢花田的作品。感觉花田十辉总是痴迷于制造噱头、制造Drama。

宣发里“最大胆”“竖中指”，结果第二集就告诉你这是个噱头，甚至因为竖中指有点激进，改成了竖小拇指，变回了JK样板戏……

关于情感的部分也是一样，成员的成长、内心问题，根本就没打算回答，一切都用喜剧、扯头发搪塞过去，就像仁菜背后的“黑风”一样，需要的时候拿出来，不需要的时候就不见了。

不过虽然是样板戏吧，但也是很好的样板戏啦。",7,推荐,2025-7-8 13:49,……,431767,girls band cry
一开始是冲着顶级3d去看的（pv就很炸裂了居然没人提也是离谱），然后直接“woc，冰！”上一部还是马三角，直接成我四月周指活了，呜呜呜我要第二季。,8,力荐,2025-7-8 11:50,Oldtype,431767,girls band cry
低了，7.8，7.9绝对可以，或许是结尾一般导致有人不喜欢？,10,超神作,2025-7-8 01:11,KawaragiMomoka,431767,girls band cry
第一次看见如此鲜活的3d人物，表情和动作都很生动。推动故事前进的矛盾产生和解决主要来自各个人物各自的心结。486超可爱！！,8,力荐,2025-7-7 15:00,Klidopic,431767,girls band cry
番还行，就是不少刺小鬼逻辑很清奇：我比mujica好等于我是神作，应该值得你们珍惜和膜拜。那除了兽娘2京吹3星团2那些烂作之外大家都可以互相封神了，那业界不用用心写剧本了，都老老实实当打工人等同行烂光自动封神好了，希望这种思想能早日传到东瀛去那我们果漫崛起有望了,2,很差,2025-7-7 13:50,向荒诞世界奔去,431767,girls band cry
孩子们，我比母鸡卡好看吧,8,力荐,2025-7-7 09:25,nolefanmazao,431767,girls band cry
"怎么说呢
虽然小孩姐确实很幼稚，是一个爱说大道理的正论小孩
但坚持下来了嘛，至少真的吸引到了一帮伙伴

而且我在看之前真的没想到3d能如此灵动，大家都超级萌啊

「每次live的画面都感觉很短，戛然而止的感觉」",8,力荐,2025-7-7 08:18,墨陌漠,431767,girls band cry
流畅的作画，特别是live表现得很有张力 ，可惜结尾略显仓促但瑕不掩瑜,10,超神作,2025-7-7 00:07,Atlanpop,431767,girls band cry
20250706,0,未评分,2025-7-6 14:20,余水,431767,girls band cry
[无刺有刺]这招太狠了,8,力荐,2025-7-6 02:42,GRSEVEN,431767,girls band cry
这个世界上，只做自己想做的事就脱颖而出的只有一小撮人，但是我们依然有我们有对世界呐喊的权利，我们没做错任何事情，因此，我渴望证明自己是对的，不输给这个世界。呐喊不仅代表着痛苦，也代表着希望。,8,力荐,2025-7-5 22:31,雪漫,431767,girls band cry
动作表情灵动细腻，live动效炫酷吊炸天，虽然剧情还是老一套但总归还是燃泪到位，以及还有疑似真百合（？）,8,力荐,2025-7-5 18:40,梦梦来院,431767,girls band cry
这是一部动作表情细腻，质量拉满的作品，同时也是感性大于理性，nina这个人物性格很特别，叛逆、正义、不服输的韧劲。最后一集还是太赶了，狗尾续貂的感觉，赶紧出第二季吧,8,力荐,2025-7-5 16:50,忍野忍,431767,girls band cry
蛇尾了，希望有第二季吧。我好喜欢大家，好喜欢大家，大家，最喜欢了！,9,神作,2025-7-5 15:56,安芸空秋,431767,girls band cry
7.5,7,推荐,2025-7-5 15:32,三文鱼叉烧酱,431767,girls band cry
"可惜音监的live演唱没有演出的感觉
当初是全追下来的，只能说情绪的感受大于剧情的思考",6,还行,2025-7-5 13:59,木方青,431767,girls band cry
河原木桃香——女人中的女人,8,力荐,2025-7-5 10:15,渚岸观铃,431767,girls band cry
剧本不如mygo，女主nina小仙女一开始的人设非常垃圾，印象最深的就是拿个灯螺旋桨打无辜路人，而我翻遍全网也找不到骂女主的视频，真是可怜我的十八岁的菜月昴了。后面的剧情也是，不够狠，非常普通，都是点到为止，最后再来点花田魔法包饺子。作为被吹到八分的作品，我只能打4分,4,较差,2025-7-5 08:35,不孝子菜月昴,431767,girls band cry
众所周知，所谓少女乐队，卖人设是不得不品的一环，而我们的gbc很显然这一环就很粗，但是粗过了有点过于依赖这一环了，全片相当一部分的剧情集中在了小孩姐的爆爆爆，事实上对于其他角色的剧情刻画是虽然有但是并不足够的，甚至于小孩姐的剧情都爆的不彻底，有点急于包寿司了www，但不得不承认在前期的爆爆爆环节，制作组的演出还是非常有东西的，尤其是小孩姐和mmk的故事线与人物塑造的双重结合，直接将爆爆爆环节的好看程度叠了一个平方。但是归根结底，这个结局和后续收尾我还是不够满意的，留白太多有一种要出第二季再说的感觉（但是东映懂得都懂哈哈哈…）,7,推荐,2025-7-5 05:47,JOYHUM,431767,girls band cry
"有趣的人设+前期扎实的脚本（nina和mmk和解后节奏就怪得很，还有对校园暴力的重拿轻放令人不适
但总体来看不愧为少女乐队四大名著",7,推荐,2025-7-5 01:42,starry_sky,431767,girls band cry
剧情方面，很开心看到仁菜的成长，各个人物都有血有肉，但是结局太仓促。动画制作方面，打工人手动K帧，动画质量真的很好，打破了我对于3D动画的偏见。最后，486天下第一！,8,力荐,2025-7-4 23:54,见笑见笑,431767,girls band cry
理想打破现实，这种基调的番我太喜欢了，第一集开局就相当优秀，第八回更是神回，细腻的情感塑造和不错的音乐相辅相成，第十集亲情回也令人动容，可惜最后两集明显是有第二季的，本身这是个不完整的故事，没有第二季的话说实话算烂尾,8,力荐,2025-7-4 23:54,爱西路,431767,girls band cry
无敌,10,超神作,2025-7-4 19:29,zuye233,431767,girls band cry
日本3D技术也不错嘛,7,推荐,2025-7-4 16:49,天空之城official,431767,girls band cry
好看捏,7,推荐,2025-7-3 22:33,asen_angel,431767,girls band cry
"没有别的意思,nina性格很像我,但比我勇敢",7,推荐,2025-7-3 03:12,风间苍也,431767,girls band cry
音乐和3d都非常好，但是情节确实比较难以接受,0,未评分,2025-7-3 00:26,青花三角龙,431767,girls band cry
我家小孩！,10,超神作,2025-7-2 21:30,神威和乌龙,431767,girls band cry
剧本真的很可以。之前云剧情的时候觉得女主烦，但真来看了还是多少能理解。而且486的情境个人还算挺感同身受的。也总算开始理解何谓“摇滚”。,7,推荐,2025-7-2 19:59,ZTZ96A,431767,girls band cry
按剧情只有6分往下，但音乐补足了这一点。,7,推荐,2025-7-2 17:23,アクマ,431767,girls band cry
我还挺喜欢这种情感戏的,8,力荐,2025-7-2 12:29,草菇,431767,girls band cry
情绪流搞得不错，但是有的时候有点用力过猛，仁菜人设塑造有点问题，rupa塑造则太单薄，比较喜欢486的个人故事，另外结局收的也不是很好，整体来讲也算是好作品，希望有下一部,7,推荐,2025-7-2 04:07,Saku木口,431767,girls band cry
挺好的，可以成为这个时代的代表作之一,7,推荐,2025-7-1 10:52,章丹舞勺,431767,girls band cry
很精良的制作，核心人物有塑造的，但是篇幅还差一点，能再给队里其他人多一点空间去塑造就好了。,8,力荐,2025-7-1 00:15,鬼畜眼镜男shiki,431767,girls band cry
各项指标一流，只可惜最后几集剧情感觉有些赶,8,力荐,2025-6-30 17:43,空明 Kuumei​,431767,girls band cry
每周六睡醒后的精神慰藉，为我开启一个充实的周末,7,推荐,2025-6-30 15:28,Omagari_hare,431767,girls band cry
最好的少女乐队番,8,力荐,2025-6-28 22:54,44,431767,girls band cry
"7.5
我喜欢你的音乐和前11集。",8,力荐,2025-6-28 20:36,ameri_sarah,431767,girls band cry
主唱太拼命了,7,推荐,2025-6-28 18:50,rolangela,431767,girls band cry
第10集之后我开始跟不上这部番的情绪流了，主角仁菜的叛逆也没有前面集数带给我的共鸣，歌还是不错的，可惜live混响依托,7,推荐,2025-6-28 02:21,洋飞,431767,girls band cry
怎么你们少女乐队的信条都是谁live赢了谁就能像辣鸡小游戏一样抢走对方所有的粉尸并狠狠的羞辱，tm隔壁班嘉豪都不一定做的到你做到了,8,力荐,2025-6-27 23:35,助手,431767,girls band cry
我觉得到十二集以前的剧情都非常不错，虽然十二十三集剧情差了一点但是瑕不掩瑜。仍然是近几年最摇滚的少女乐队作品，而且gbc的3D制作对3D动漫有了改观，没想到3D动画可以这么灵动。,10,超神作,2025-6-27 22:08,Envy_,431767,girls band cry
"2/13，为什么评分这么高……歌还不错。
感觉人物塑造很奇怪，关系的进展让我完全无法理解。突然冲突了，突然又和好了。很嘈杂。",5,不过不失,2025-6-27 20:41,Daiz,431767,girls band cry
他妈全是女同宣扬错误价值观,3,差,2025-6-27 18:34,sleeplessdayszzz,431767,girls band cry
我的第一部少女乐队动漫,8,力荐,2025-6-27 16:49,ストロベリー掘削機,431767,girls band cry
"《哭泣少女乐队》 无刺有刺

那种青春的刺痛感渲染的是很好的，nina赋予了我特别多的感受，
有种彻头彻尾的坚韧的感觉，不服输的感觉，不后悔的感觉，
让我羡慕的感觉，我没能做到的悔恨，
真的是正说大魔王呢，nina真的做到了很多我没做到的事情

GBC就是一群被现实打倒过，但依然热爱生活的，互相鼓励，一起朝向泥泞中走去的傻瓜们，
即使出淤泥而污秽也不愿妥协，朝着梦想进发的少女们的故事

我非常庆幸能和她们共同感受苦痛，与她们走过的旅程也是最能引起我共鸣的路途
1刺 = 103",8,力荐,2025-6-27 14:55,Noah,431767,girls band cry
8分全給技術,8,力荐,2025-6-27 12:02,地獄大貓貓,431767,girls band cry
（486赛高！10分！）剧情6分，人设9分，演出8分，音乐9分。综评给7.8到7.9都是合理的（如果考虑同行衬托甚至可以上8分）,8,力荐,2025-6-27 03:42,落英,431767,girls band cry
rupa塑造少，差强人意,7,推荐,2025-6-27 03:08,瀬詩,431767,girls band cry
前期印象太好以致后期期待太高,0,未评分,2025-6-27 02:20,Tlipus,431767,girls band cry
歌很好听,8,力荐,2025-6-26 21:45,地光计,431767,girls band cry
嘎嘣脆,8,力荐,2025-6-26 21:07,桐切沙织,431767,girls band cry
跨时代的3D表现力和制冰技术,8,力荐,2025-6-26 16:33,wjj,431767,girls band cry
人物都很喜欢，就是学历不高，结尾一般,7,推荐,2025-6-26 00:17,呵呵我司,431767,girls band cry
人设做的不错，但是有些演出过于用力了，一些转折显得生硬。作为乐队番只有op一首歌能进歌单,7,推荐,2025-6-25 23:27,echo1,431767,girls band cry
主唱让我想起了24年去世的故人，十年前在街头唱歌的声音。,8,力荐,2025-6-25 19:07,奏马灯,431767,girls band cry
GBC作为一部原创动画十三集的内容虽然后面两集结尾稍显仓促但是讲完了完整的故事。可惜的是最后一话的live不是完整版。前十一集的几场live制作都极其精良尤其第三话和第十一话。文戏则是第八话和第十话发挥出色。十三话结尾也并没有选择包饺子而是以一种我们的战斗才刚刚开始结束，虽然如果没有第二季会让人很难受但是也贯彻了nina的我不想输，nina这个角色的魅力也在于对于自己认定的事情即使结果可能不敬人意但是依然不会后悔。nina和hina其实也m没有深仇大恨只是观念不同，hina虽然是结果导向者，会因为事情的结果而改变自己的行动，也正因为如此她才羡慕nina那个正论怪物吧。我们大多数人在现实中都会因为考虑结果而做出取舍，所以这才彰显nina这个角色的魅力，同时也非常的摇滚，因为妥协的摇滚不是摇滚。顺便全套蓝光BD已经支持，衷心因为能在继续见证刺刺乐队的故事,10,超神作,2025-6-25 18:49,彻底死去,431767,girls band cry
就像弗兰克尔所说“人所拥有的任何东西，都可以被剥夺，唯独人性最后的自由，也就是在任何境遇中选择一己态度和生活方式的自由不能被剥夺”。向你所不能击败的发起冲锋吧！,10,超神作,2025-6-25 16:34,流苏,431767,girls band cry
"闺泣！OP ED循环中
有点太现实了让人难受啊
第三集LIVE女主的绿裤袜我没背住
艹这没两集了还整活啊 我害怕
3D小表情是真的挺丰富的 486可爱捏

看完了，还好吧平稳落地，小孩姐讲的还是挺完整的",8,力荐,2025-6-25 07:07,rubick,431767,girls band cry
